normal,skewed
67.94557863517788,79.47360621582878
44.823887009638284,69.7884594115621
52.237879516388986,64.11945142104108
49.83577103927248,84.69014018310527
61.88393273448084,72.30765930979038
75.26932425873622,71.06026389333033
44.69131227079679,80.94821161769046
45.10560557481778,79.32912563033095
60.44160877069072,68.15973681403479
56.81891489626312,64.49492490133716
68.46707325736034,63.43568641865594
55.83928185325964,72.86923845745896
46.40707909212941,68.4015192352523
55.90654830692309,67.6469831203502
61.087035805829075,59.64407578021616
58.204821811973645,68.36443130949826
55.07274031107298,56.91586663417727
60.66674689589154,65.3667107298482
61.692955904456724,61.31449616941198
63.82158991037527,60.560247161054264
56.48709887589643,59.66249222954588
48.328819196831454,66.97333043060367
51.46713686433323,86.43490679265676
62.06508966508357,67.94300421314838
41.83064329012764,63.981354162656416
53.686733088729014,70.33450372050554
46.06661187672639,65.61563850061636
50.28744822934817,76.65903221354911
62.78451862607299,66.0089260942091
51.910990680199035,63.866010736397165
50.46436548156149,67.8027061568372
36.401438590200804,84.067396254659
57.46253566027221,78.50432457405228
56.45484181141075,78.49166604999917
71.6325472330546,64.00987076723642
46.922217650469996,85.05973537505643
52.19150327663939,93.83841144136568
52.49383683710755,68.43227560968857
65.77453279763475,68.60662382813408
49.047044676130476,85.85863286655015
52.790215257703395,65.34055738439784
56.078965097165394,72.02015094742544
51.86609123156358,68.26849214846608
45.535663854494715,62.36326901844635
51.94089992898308,65.11205430429932
60.73631749859772,90.61505126728952
39.7348470058894,72.27493978647175
51.32969674146876,76.30188466794662
42.99879185060827,63.475088476383526
61.950466289248425,91.09378658104914
34.76813095216225,73.34584504804091
44.410781527284115,97.93943113658683
53.772118750645205,63.94830115619213
65.65524029234341,78.78786596287839
49.34249738927012,90.70026685394001
44.44800473306802,77.05445188995213
68.8115706944059,66.73359483702471
35.51986099583756,68.27225968505674
28.011940433799182,60.1554989167
54.40014450053332,100.77584831789162
44.97945775647389,80.2346274510736
39.787671828692865,62.88573121976737
57.08356447299353,66.63796731913875
52.43800713771199,73.75894503733154
44.359213692632714,60.876668205843785
37.19695601329106,66.08526323010216
58.724573282801444,66.54184372824695
56.50201177958661,64.97282155509946
49.00824136220617,65.40667267566825
68.46636996047665,69.76098039418224
39.29915233673847,67.22963387736698
34.74474829075261,65.75561360264726
43.080919301187556,64.90120111663272
49.54413983644502,76.52797522133606
52.43339449322692,63.20065226741706
47.5876394214367,84.66348458700476
53.520553965142966,79.99520620695543
37.484605758095555,72.82202738201943
64.4376460407326,67.48764066609806
49.178488216074314,70.30688794806632
61.17295831588128,83.12229232528934
53.42725346377704,90.48478112396066
54.567532191537836,106.47957530529283
55.69767280232204,77.45721342052633
54.47708560017315,61.680760545702704
56.42722759867544,62.049956963851486
63.29152530132431,63.353699752185975
51.9652116970147,66.98851421487615
57.09003757588512,68.05323133363098
49.102643057127736,70.11822630851681
64.40117215449473,60.95068700777356
43.2360769794073,62.419252679072855
68.00940432910815,63.10911937840948
49.59842049355657,65.62646680345914
35.69224897881952,77.32522684559467
51.28104414910789,66.00501797096885
43.18948342525119,103.98938081998041
58.406435489887244,67.74739845867744
43.47376020697609,65.87266663004688
45.538165667852205,58.91897892319144
31.104592690544692,65.6410112156132
45.47693680750923,78.66416214828752
25.761206733710434,72.87918721943412
34.16097176514277,70.72445705367537
57.604146561442974,66.37371067954737
57.85800158650832,74.10845410496472
54.254575617849646,78.69251215626346
40.33023856870787,68.26081886748149
49.5228864385802,73.30263983753446
49.963974609094315,71.75591118905922
38.416353108074574,66.22516346908026
65.0339830176715,70.63930918692685
58.77362290575672,67.84361236428931
47.79035826170336,71.26136276907764
50.26885838994531,70.04624690305438
52.08382807947552,74.20986139498393
29.582651315757094,72.15691406380778
47.52822617479403,77.8527143423932
43.180157520022014,70.25509632328638
39.983799901050844,63.82476914939339
47.18899707114045,76.08823328971846
67.97686526849523,60.011134544290535
56.4084286126701,75.01586805703681
44.28821010217203,61.93508845940544
55.72582781356159,71.34982031156886
